LAT;LONG;FULL_NAME_ND_RO;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-15.2;Nianija Bolon;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-15.2;Nianija Bolon;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-15.2;Niani Bolon;;;;;;;;;;;;;;;;;;;;;;;;;;
14.9;-16.666667;Niangue Darhar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.9;-16.666667;Niangue;;;;;;;;;;;;;;;;;;;;;;;;;;
12.683333;-14.116667;Niangoure;;;;;;;;;;;;;;;;;;;;;;;;;;
15.15;-16.783333;Niang Ouade;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-16.15;Niangola;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-16.15;Bourek Niangola;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-16.083333;Nianene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.732222;-17.082222;Toule;;;;;;;;;;;;;;;;;;;;;;;;;;
14.732222;-17.082222;Touli;;;;;;;;;;;;;;;;;;;;;;;;;;
14.732222;-17.082222;Touly;;;;;;;;;;;;;;;;;;;;;;;;;;
16.263056;-15.516944;Toula;;;;;;;;;;;;;;;;;;;;;;;;;;
15.116667;-16.5;Toukouleur;;;;;;;;;;;;;;;;;;;;;;;;;;
15.116667;-16.5;Toucouleur;;;;;;;;;;;;;;;;;;;;;;;;;;
13.083333;-16.116667;Toukara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.466667;-13.05;Tougoussourou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.966667;-16.45;Toungueur;;;;;;;;;;;;;;;;;;;;;;;;;;
14.966667;-16.45;Tougneur;;;;;;;;;;;;;;;;;;;;;;;;;;
13.666667;-14.733333;Fass;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-13.866667;Fass;;;;;;;;;;;;;;;;;;;;;;;;;;
14.633333;-15.95;Fas Kael;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.8;Fas;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-16.1;Fas;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-16.1;Fass;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-16.216667;Fas;;;;;;;;;;;;;;;;;;;;;;;;;;
13.716667;-15.516667;Fas;;;;;;;;;;;;;;;;;;;;;;;;;;
13.233333;-13.383333;Farintaba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.233333;-13.383333;Farentaba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.833333;-16.2;Farankounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.833333;-16.2;Farancounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.833333;-16.2;Farakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.833333;-16.2;Faracounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.466944;-15.601389;Farandiang;;;;;;;;;;;;;;;;;;;;;;;;;;
12.866667;-14.966667;Faramba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.45;-13.433333;Gourel Bokari;;;;;;;;;;;;;;;;;;;;;;;;;;
14.066667;-13.683333;Gourel Amadi Boubou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-13.7;Gourel Amadi Bokar;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55;-16.216667;Gouraf;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-15.75;Goupe Koupe;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-15.75;Coupe-Coupe;;;;;;;;;;;;;;;;;;;;;;;;;;
16.176111;-15.408889;Goundo Die;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.433333;Goundiour;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.433333;Goundiou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.983333;Goundi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-13.966667;Goundaga Diro;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-13.866667;Pakinia;;;;;;;;;;;;;;;;;;;;;;;;;;
14.685556;-17.099444;Paki;;;;;;;;;;;;;;;;;;;;;;;;;;
13.766667;-15.716667;Pakha;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-16.183333;Nebe;;;;;;;;;;;;;;;;;;;;;;;;;;
15.266667;-16.3;Ndw-ki;;;;;;;;;;;;;;;;;;;;;;;;;;
15.266667;-16.3;Ndurki;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-16.166667;Drame;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-16.166667;Ndrame Escale;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-15.633333;Ndoyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.772778;-17.1475;Ndoyene I;;;;;;;;;;;;;;;;;;;;;;;;;;
14.772778;-17.1475;Ker Ahdou N'Doye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.772778;-17.1475;Ndoyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.772778;-17.1475;Ndoyene Un;;;;;;;;;;;;;;;;;;;;;;;;;;
14.772778;-17.1475;Keur Abdou Ndoye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.55;-16.016667;Ndoyene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.616667;-14.4;Ndoussoua;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-16.3;Ndour Ndour;;;;;;;;;;;;;;;;;;;;;;;;;;
15.083333;-16.533333;Ndourene Batal;;;;;;;;;;;;;;;;;;;;;;;;;;
15.083333;-16.533333;Battel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-16.483333;Tiaret;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-16.483333;Tiare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.783333;-14.516667;Tiarape;;;;;;;;;;;;;;;;;;;;;;;;;;
12.783333;-14.516667;Tiarap;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1;-16.566667;Gatti;;;;;;;;;;;;;;;;;;;;;;;;;;
15.1;-16.566667;Gati;;;;;;;;;;;;;;;;;;;;;;;;;;
14.733333;-16.4;Ngathe;;;;;;;;;;;;;;;;;;;;;;;;;;
14.733333;-16.4;Gati;;;;;;;;;;;;;;;;;;;;;;;;;;
14.766667;-16.95;Dioung;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-15.116667;Dioumana Bakari Pata;;;;;;;;;;;;;;;;;;;;;;;;;;
12.916667;-16.6;Diouloulou Bolon;;;;;;;;;;;;;;;;;;;;;;;;;;
12.648056;-16.624444;Marigot de Diouloulou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.077778;-16.616944;Foret Classee de Diouloulou;;;;;;;;;;;;;;;;;;;;;;;;;;
16.401667;-15.330556;Dioulki;;;;;;;;;;;;;;;;;;;;;;;;;;
16.0625;-15.233889;Dioular Gaoudi;;;;;;;;;;;;;;;;;;;;;;;;;;
15.05;-16.383333;N'Diaye Bakol;;;;;;;;;;;;;;;;;;;;;;;;;;
15.05;-16.383333;Ndiem Bakol;;;;;;;;;;;;;;;;;;;;;;;;;;
15.233333;-16.733333;Ndielkougne Diol;;;;;;;;;;;;;;;;;;;;;;;;;;
16.136944;-16.237778;Ndieleye;;;;;;;;;;;;;;;;;;;;;;;;;;
16.136944;-16.237778;Ndiallo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.7;-16.3;Ndielber;;;;;;;;;;;;;;;;;;;;;;;;;;
13.65;-15.883333;Ndieguiene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-17.079167;Ndieguene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-17.079167;Ndieguem;;;;;;;;;;;;;;;;;;;;;;;;;;
15.066667;-16.75;Ndieguedj;;;;;;;;;;;;;;;;;;;;;;;;;;
15.066667;-16.75;N'Dieguelt;;;;;;;;;;;;;;;;;;;;;;;;;;
14.466667;-16.616667;Ndiefer;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-16.166667;Ndiedieng;;;;;;;;;;;;;;;;;;;;;;;;;;
14.35;-16.15;Ndiebel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.35;-16.15;Ndieba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-15.983333;Kondiene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.716667;-16.25;Kondiet;;;;;;;;;;;;;;;;;;;;;;;;;;
14.716667;-16.25;Kondie;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-14.166667;Sare Mankoto;;;;;;;;;;;;;;;;;;;;;;;;;;
13.2;-14.05;Sare Mankankounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.912222;-15.018611;Sare Mama Koli;;;;;;;;;;;;;;;;;;;;;;;;;;
12.996111;-15.164167;Sare Mamadou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-14.233333;Sare Mali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-14.083333;Sare Mali;;;;;;;;;;;;;;;;;;;;;;;;;;
12.75;-14.166667;Sare Malayana;;;;;;;;;;;;;;;;;;;;;;;;;;
13;-14.083333;Sare Maidou Mbalo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.7;-13.633333;Sare Madi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.716667;-15.733333;Sare Leyene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.966667;-14.933333;Sare Lamini;;;;;;;;;;;;;;;;;;;;;;;;;;
12.941389;-15.048056;Sare Lali;;;;;;;;;;;;;;;;;;;;;;;;;;
12.933333;-14.016667;Sare Lali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-14.216667;Sare Lale;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-13.916667;Boubel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-13.916667;Boulele;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-13.916667;Boulel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-16.2;Bouldiabe;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-16.15;Boulayotte;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-16.15;Boulouaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-16.15;Boulayot;;;;;;;;;;;;;;;;;;;;;;;;;;
12.745278;-16.048056;Boulandor;;;;;;;;;;;;;;;;;;;;;;;;;;
12.745278;-16.048056;Balandor;;;;;;;;;;;;;;;;;;;;;;;;;;
12.621667;-16.753889;Boulana;;;;;;;;;;;;;;;;;;;;;;;;;;
12.511944;-16.181944;Banbadinnka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-14.616667;Bamba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-14.616667;Banba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-14.233333;Banankourou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.516667;-13.866667;Bagnanko;;;;;;;;;;;;;;;;;;;;;;;;;;
13.516667;-13.866667;Bananko;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-14.816667;Katia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.893333;-16.568333;Kataoussene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.893333;-16.568333;Kataossene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.616667;-16.383333;Katama;;;;;;;;;;;;;;;;;;;;;;;;;;
12.435;-16.671111;Katakalousse;;;;;;;;;;;;;;;;;;;;;;;;;;
12.435;-16.671111;Katakalous;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-16.566667;Kataba Badjikounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-13.95;Kataba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.883333;-16.183333;Kassis;;;;;;;;;;;;;;;;;;;;;;;;;;
12.911944;-16.280556;Kassila;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-14.783333;Kassepol;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.85;Kasse Medina;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-14.783333;Sare Assete;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-13.483333;Sare Ansoumane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.966667;-14.45;Sare Ansou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.55;-14.366667;Pakeba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.616667;-13.633333;Pakabi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.616667;-13.633333;Pahabi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.616667;-13.633333;Pakali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.916667;Pakala;;;;;;;;;;;;;;;;;;;;;;;;;;
12.666667;-14.083333;Paiongo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.666667;-14.083333;Rio Payongo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.666667;-14.083333;Rio Paiunguol;;;;;;;;;;;;;;;;;;;;;;;;;;
12.666667;-14.083333;Rio Paiunguol;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.25;Paipai;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.966667;Paffa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.9;-16.566667;Paliene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.9;-16.566667;Palene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.9;-16.566667;Pafene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.583333;Padafe;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.583333;Padaf;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-13.85;Pada;;;;;;;;;;;;;;;;;;;;;;;;;;
12.740833;-16.660833;Outoutor;;;;;;;;;;;;;;;;;;;;;;;;;;
12.470556;-16.404167;Bafikane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-15.9;Bafel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-15.933333;Bafaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-15.65;Ndinngui;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-15.816667;Dinndi Abdou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-15.816667;Ndindi Abdou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-15.816667;N'Dinedi;;;;;;;;;;;;;;;;;;;;;;;;;;
16.047222;-16.001667;Ndinbou;;;;;;;;;;;;;;;;;;;;;;;;;;
16.047222;-16.001667;Ndimbou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.766667;-15.95;Yavene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.433333;-15.816667;Gassel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.166667;-16.883333;Pointe Gaskel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.75;-13.333333;Gariwol;;;;;;;;;;;;;;;;;;;;;;;;;;
13.75;-13.333333;Garuel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.733333;-15.583333;Garan;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-15.866667;Solbot;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-15.866667;Solbok;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-16.35;Foret Classee de Sokone;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-16.366667;Sokon;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-16.366667;Sokone;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.383333;Sokanou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-15.933333;Sodiankounda;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-13.466667;Sode;;;;;;;;;;;;;;;;;;;;;;;;;;
12.866667;-14.566667;Sare Kounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-14.066667;Sare Kolissale;;;;;;;;;;;;;;;;;;;;;;;;;;
13.55;-14.1;Sare Kolinnka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-16.283333;Diakoye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.916667;-16.35;Diakoye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.96;-15.959444;Diacounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.96;-15.959444;Diakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.592222;-16.761389;Boulalou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.572222;-16.736389;Marigot de Diogue;;;;;;;;;;;;;;;;;;;;;;;;;;
12.572222;-16.736389;Boulababene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.572222;-16.736389;Marigot de Djogue;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8;-14.783333;Boukounto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.650833;-16.395;Boukiyak;;;;;;;;;;;;;;;;;;;;;;;;;;
12.650833;-16.395;Boukiak;;;;;;;;;;;;;;;;;;;;;;;;;;
12.464722;-16.546667;Foret Classee de Boukitimgo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.283333;-13.066667;Bouinnguel;;;;;;;;;;;;;;;;;;;;;;;;;;
12.863889;-16.056389;Bouhinor;;;;;;;;;;;;;;;;;;;;;;;;;;
12.821389;-16.371667;Bougolor;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-14.25;Loumbi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.733333;-16.833333;Anene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.95;-13.266667;Andiouol;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-16.066667;Foret Classee de Koutal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-16.116667;Kouta;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-16.833333;Keur Matilen;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-16.833333;Keur Matialene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-16.216667;Keur Matar Souna;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-15.783333;Keur Matar Mbaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.821667;-17.093889;Keur Matar Gaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.821667;-17.093889;Keur Matar Gueye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.783333;-16.866667;Keur Matar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.55;-16.916667;Keur Massouko;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-15.633333;Keur Massila;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-16.316667;Keur Massere;;;;;;;;;;;;;;;;;;;;;;;;;;
14.883333;-16.316667;Keur Masser;;;;;;;;;;;;;;;;;;;;;;;;;;
15.266667;-16.766667;Keur Massemba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.785278;-17.310556;Keur Massar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.785278;-17.310556;Banrhass Keur Massar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.785278;-17.310556;Keur Massaa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.933333;Keur Massamba Gueye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.933333;Keur Masamba Gue;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-17.466667;Banc du Seminole;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-14.733333;Selikenie;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.916667;Selik;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-16.583333;Selety;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-16.583333;Siliti;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-16.583333;Seleti;;;;;;;;;;;;;;;;;;;;;;;;;;
12.526944;-16.465556;Seleki;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55;-15.45;Sekounaya;;;;;;;;;;;;;;;;;;;;;;;;;;
14.716667;-16.05;Sam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.196944;-16.462778;Vallee du Saloum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-16.75;Saloum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-16.75;Riviere Salum;;;;;;;;;;;;;;;;;;;;;;;;;;
12.761389;-16.762778;Saloulou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-16.5;Bapindo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-16.283333;Kamatane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.75;-14.966667;Kamako Sanssan;;;;;;;;;;;;;;;;;;;;;;;;;;
14.566667;-15.883333;Kamadou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.916667;Kama;;;;;;;;;;;;;;;;;;;;;;;;;;
15.15;-16.366667;Kalom;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-14.283333;Kalom;;;;;;;;;;;;;;;;;;;;;;;;;;
12.684722;-16.777778;Kalisseye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.607778;-16.426944;Karang;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-16.633333;Karane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.766667;-16.866667;Karamoko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.556667;-16.700278;Carabane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.556667;-16.700278;Karabane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.556667;-16.700278;Karaban;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.15;Goude;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.15;Coude;;;;;;;;;;;;;;;;;;;;;;;;;;
14.483333;-16.116667;Gossas Village;;;;;;;;;;;;;;;;;;;;;;;;;;
14.497222;-16.234167;Gossas;;;;;;;;;;;;;;;;;;;;;;;;;;
14.5;-16;Gossas;;;;;;;;;;;;;;;;;;;;;;;;;;
14.796111;-17.174444;Gorum III;;;;;;;;;;;;;;;;;;;;;;;;;;
14.796111;-17.174444;Gorum Trois;;;;;;;;;;;;;;;;;;;;;;;;;;
14.796111;-17.174444;Gorom 3;;;;;;;;;;;;;;;;;;;;;;;;;;
14.812222;-17.171389;Gorom 2;;;;;;;;;;;;;;;;;;;;;;;;;;
14.812222;-17.171389;Gorum Deux;;;;;;;;;;;;;;;;;;;;;;;;;;
14.812222;-17.171389;Gorum II;;;;;;;;;;;;;;;;;;;;;;;;;;
14.821111;-17.155556;Gorom 1;;;;;;;;;;;;;;;;;;;;;;;;;;
14.821111;-17.155556;Gorom;;;;;;;;;;;;;;;;;;;;;;;;;;
14.821111;-17.155556;Gorum Un;;;;;;;;;;;;;;;;;;;;;;;;;;
14.821111;-17.155556;Gorum I;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-13.75;Ouro Demba Niama;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-13.7;Ouro Demba Binnta;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-13.85;Ouro Ali;;;;;;;;;;;;;;;;;;;;;;;;;;
12.840833;-16.02;Dieba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.840833;-16.02;Ndieba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.683333;-15.666667;Ndiba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.683333;-15.666667;Ndiba Ndiayene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.766667;-15.55;Ndiba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-17.133333;Tiabla;;;;;;;;;;;;;;;;;;;;;;;;;;
14.8;-16.933333;Thies;;;;;;;;;;;;;;;;;;;;;;;;;;
14.75;-16.75;Thies;;;;;;;;;;;;;;;;;;;;;;;;;;
13.033333;-14.033333;Teyel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.666667;-15.866667;Teve Keur Masse;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.216667;Tengae;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.216667;Teungue;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.833333;Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.633333;-16.066667;Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.5;-13.6;Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.141667;-16.653333;Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.888889;-17.081389;Toro;;;;;;;;;;;;;;;;;;;;;;;;;;
14.888889;-17.081389;Tore;;;;;;;;;;;;;;;;;;;;;;;;;;
14.888889;-17.081389;Tor;;;;;;;;;;;;;;;;;;;;;;;;;;
14.733333;-15.983333;Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-16.083333;Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-16.633333;Bompane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.85;-16.633333;Bampana;;;;;;;;;;;;;;;;;;;;;;;;;;
14.383333;-15.833333;Bam Djigane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35;-14.8;Kodena;;;;;;;;;;;;;;;;;;;;;;;;;;
14.583333;-16.083333;Kofa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.583333;-16.083333;Koba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.966667;Kissane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.966667;Kissen;;;;;;;;;;;;;;;;;;;;;;;;;;
14.683333;-16.966667;Kissene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-14.583333;Kissan;;;;;;;;;;;;;;;;;;;;;;;;;;
14.166667;-15.95;Kirpa;;;;;;;;;;;;;;;;;;;;;;;;;;
13.466667;-13.766667;Kirili;;;;;;;;;;;;;;;;;;;;;;;;;;
13.466667;-13.766667;Kirely;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-13.983333;Sare Gaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-15.966667;Sare Gati;;;;;;;;;;;;;;;;;;;;;;;;;;
12.766667;-14.916667;Sare Gardi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.766667;-14.916667;Sare Gordi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.766667;-14.75;Sare Gania;;;;;;;;;;;;;;;;;;;;;;;;;;
12.983333;-13.75;Sare Fouta;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-14.95;Sare Foulandi Maounde;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-14.233333;Sare Fili;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-15.133333;Sare Fili;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-13.866667;Sare Fare;;;;;;;;;;;;;;;;;;;;;;;;;;
13.616667;-14.116667;Sare Eli Sandi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.95;-14.4;Sare Doulo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.55;-14.416667;Sare Dobo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-14.1;Sare Djimini;;;;;;;;;;;;;;;;;;;;;;;;;;
12.966667;-14.066667;Sare Djigui;;;;;;;;;;;;;;;;;;;;;;;;;;
15.183333;-16.9;Boro Deunde;;;;;;;;;;;;;;;;;;;;;;;;;;
14.833333;-16.666667;Bogorheme;;;;;;;;;;;;;;;;;;;;;;;;;;
14.833333;-16.666667;Borhosem;;;;;;;;;;;;;;;;;;;;;;;;;;
