LAT;LONG;FULL_NAME_RO
9.6;1.233333;Sahoudé
6.566667;.916667;Agbessia
6.566667;.916667;Agbésia
8.15;1.066667;Agbéninou
7.25;.65;Monts Agbénélo
8.083333;1.4;Agbéléou
7.433333;1.1;Agbédomodji
7.85;.816667;Agbédjipé
7.6;1.316667;Agbéavé
6.916667;.95;Agbavé
6.75;.766667;Agbavé
7.566667;1.35;Agbato
7.066667;1.15;Gare d’ Agbatitoé
7.066667;1.133333;Agbatitoé
6.4;1.316667;Agbaté Kopé
7.2;1.633333;Agbata
7.266667;.8;Agbagho
7.266667;.8;Agbanon
8.083333;1.616667;Agbanho
8.216667;1.133333;Agbandi
8.216667;1.133333;Agbadi
6.316667;1.733333;Rhlandé
6.316667;1.733333;Hlandé
6.366667;1.75;Rhéhou
6.366667;1.75;Hehoun
6.333333;1.483333;Rhédjékopé
9.866667;.416667;Meïfogou
6.983333;.983333;Medjé
6.266667;1.683333;Médélou Kondji
6.266667;1.683333;Médélou
6.25;1.666667;Klovidonou
7.083333;.75;Palimé
7.083333;.75;Circonscription de Klouto
7.083333;.75;Kloto
7.083333;.75;Préfecture du Kloto
7.083333;.75;Kpalime
6.433333;1.283333;Védékou
6.516667;1.133333;Valoufou
6.55;.766667;Vakpo
6.55;.766667;Ouakpo
7.2;1.4;Tyélakopé
7.2;1.4;Tielakopé
7.183333;1.433333;Tchiela
7.183333;1.433333;Sila
7.183333;1.433333;Tyéla
7.183333;1.433333;Ssila
7.316667;1.2;Tyaloumikopé
10.783333;.85;Tuandi
6.883333;1.016667;Tsriravokoué
6.883333;1.016667;Tsiravokoué
6.783333;1.166667;Tsito
6.533333;1.083333;Tsinngoé
6.533333;1.083333;Tsingoé
6.716667;.683333;Tsikoé
6.716667;.683333;Tikoé
6.716667;.683333;Fofovi
7.116667;.716667;Tsiko
9.683333;.483333;Bassassin
9.25;.75;Circonscription de Bassari
9.25;.75;Cercle de Bassari
9.25;.75;Circonscription de Bassar
9.25;.75;Préfecture de Bassar
9.25;.75;Circonscription de Katcha
9.766667;.816667;Bassammbo
9.766667;.816667;Bassambo
7.916667;1.3;Forêt Classée du Bas-Ogou
7.6;1.233333;Banouba
7.6;1.233333;Barouba
10.683333;.233333;Sagoudanhang
7.566667;1.033333;Sagouda
10.683333;.183333;Sagou
6.4;1.533333;Sagapé
7.333333;1.15;Safoukopé
10.333333;.466667;Sadori
10.283333;.466667;Sadori
7.1;.633333;Sadomé
9.6;.5;Forêt Classée de Sadji
9.633333;.516667;Sadji
8;1.633333;Agba
7.233333;.8;Agave
8.066667;1.6;Aganho
8.116667;1.4;Agan
8.116667;1.483333;Agala
6.416667;1.65;Hébuidomé
6.416667;1.65;Rhébwidomé
9.9;.55;Powir
6.95;1.3;Povékopé
9.716667;1.233333;Poutoudjolou
9.85;.983333;Pouroum
10.783333;.266667;Poulougou
9.733333;1.183333;Mont Poulou
8.533333;.983333;Pougba
9.9;1.233333;Fermes de Pouda
10.95;.2;Pouaté
10.833333;.566667;Potangon
10.833333;.566667;Potangou
8.066667;.666667;Bagassibo
9.8;1.1;Baga
6.633333;1.566667;Meboudanou Kondji
7.6;.966667;Mont Mébetcho
6.833333;.55;Mayondi
7.483333;1.5;Matudré
10.633333;.05;Matougou
7.566667;1.233333;Matékouo
9.15;1.133333;Massoo
9.65;.6;Massipou
6.7;1.316667;Massapé
6.7;1.316667;Masapé
9.1;1.266667;Masala
9.533333;1.25;Masabo
8.066667;.633333;Kofolo
7.85;1.583333;Kofoiden
7.85;1.583333;Kofioden
8.683333;1.683333;Adjo
6.55;1.45;Adjiré Kouba Kondji
6.55;1.45;Djirikouba
6.35;1.566667;Kloutché Kopé
6.933333;1.266667;Kloupossi
6.45;.783333;Kloumekpé
6.45;.783333;Kouévé
6.25;.966667;Kpolikpa
6.25;.966667;Kplikpa
6.25;.966667;Kolikpa
6.25;.966667;Kloukpa
6.25;.966667;Klikpá
6.833333;.683333;Klonou
7.333333;.8;Mont Essi
6.683333;1.55;Essé-Godjin
6.683333;1.55;Essé Godjen
6.683333;1.55;Esé Godjen
6.683333;1.55;Esè-Godjé
6.483333;.733333;Essankopé
6.5;1.1;Erhé
6.5;1.1;Héhé
7.316667;.983333;Engniré
7.466667;.733333;Enaoué
7.466667;.733333;Enawé
7.383333;1.35;Enadomi
7.35;1;Enabedjé
10.533333;.316667;Barkoissi Ban
10.533333;.316667;Barkoisi Ban
10.3;.4;Baré
10.983333;.25;Baranpièngui
9.316667;.633333;Baoulinsé
10.283333;.5;Forêt Classée de Baoulé
10.266667;.583333;Baoulé
9.6;1.15;Baou
9.6;1.15;Bao
10.75;.766667;Bantigou
7.733333;.683333;Banlé
10.25;.916667;Baniané
10.933333;.316667;Baniamé
9.233333;1.016667;Mont Agaguiéla
6.55;1.066667;Agadjakpé
7.733333;1.166667;Agadja
7.5;.783333;Agadja
7.516667;.85;Agabé
6.366667;1.516667;Vo-Afouime
6.366667;1.516667;Afwimé
7.2;1.6;Afrotokpoui
7.2;1.6;Afrotrokpoui
9.45;.933333;Afoou
7.466667;1.383333;Afolé
6.583333;1.05;Afokponoé
10.05;.883333;Aflo
7.616667;.616667;Aflagadjitou
6.18;1.215556;Flagajido
6.18;1.215556;Aflagadjido
6.18;1.215556;Aflagatito
9.866667;.566667;Tounabopi
8.15;.683333;Toumoulmou
9.016667;.816667;Toumbou
6.55;1.133333;Toumali
6.95;.983333;Toum
10.866667;.133333;Toulong
9.816667;1.216667;Toulikoulé
9.633333;1.3;Tchawia
9.633333;1.3;Touli
10.95;.466667;Toulankataka
10.733333;.783333;Toubigou
9.383333;1.383333;Touazi
10.9;.466667;Mont Touandjogo
6.283333;1.566667;Pondaha
10.5;.733333;Pompadéga
10.5;.733333;Pommpadega
9.816667;.733333;Pokpon
10.85;.35;Poko
6.766667;.966667;Poklolo
7.816667;.95;Bato
7.816667;.95;Bafo
9.283333;1.216667;Passe de Bafilo
9.283333;1.216667;Taille du Bafilo
6.233333;1.516667;Badougbé Bézoumé
6.233333;1.516667;Badougbé
7.75;.75;Préfecture de Wawa
7.75;.75;Circonscription de Badou
7.35;1.283333;Badji
8;1.35;Afidénioumba
7.15;1.25;Afidégnigban
7.9;.816667;Afidégniba
7.3;.7;Afidégnigba
7.3;.7;Afiadégniba
8.033333;1.366667;Afévi
8.616667;1.45;Afélé
6.35;1.466667;Afatodji Kopé
6.966667;1.133333;Totoki
8.216667;1.366667;Totoï
8.25;1.333333;Totoï
7.433333;1.483333;Toto
7.016667;1.583333;Totchagni
7.433333;1.216667;Tota
10.9;.283333;Tossiégou
10.9;.283333;Tosiégou
9.183333;1.2;Torogode
9.183333;1.2;Torégadé
10.9;.883333;Tora
6.95;1.25;Tontoui
6.95;1.25;Tontooui
10.833333;.1;Tonte
6.283333;1.416667;Tonou Kondji
7.066667;.6;Tono
6.95;1;Tong
7.166667;1.166667;Tomoné
7.166667;1.166667;Tominé
7.366667;1.116667;Patikopé
9.533333;.583333;Patiéli
6.666667;1.383333;Paté Diyogbé
9.716667;1.083333;Patalou
9.783333;.633333;Patalabo
9.55;.333333;Patadou
9.066667;1.3;Passoua
9.066667;1.3;Passawa
9.55;.25;Passao
9.166667;1.4;Pasa
10.916667;.233333;Paro
7.15;1.083333;Sampadjakopé
7.15;1.083333;Paris
8.95;1.2;Paratau
8.95;1.2;Parataou
8.95;1.2;Paratao
9.816667;.433333;Papoual
10.666667;.283333;Pantogou
10.8;.8;Panséni
10.883333;.066667;Panpadjaou
9;1.166667;Panjo
9.05;1.083333;Losso Tchitchao
9.05;1.083333;Loso-Tchitchao
6.933333;1.233333;Lossokopé
9.766667;1.35;Lori
7.533333;1.65;Lopoli
10.616667;.166667;Lonbéne
9.383333;1.316667;Lomou
6.483333;.933333;Lomoi
6.516667;.966667;Lomoé
6.516667;.966667;Lemoué
7.433333;1.35;Lomnava
7.15;1.266667;Lomnava
7.1;1.6;Lomé
6.131944;1.222778;Lomé
7.15;.6;Mont Lokotrimi
7.15;.6;Lokotrimi
9.416667;1.166667;Kiandé
6.883333;.833333;Kevikopé
7.416667;1.3;Kélété Talé
8.1;.716667;Kélébo
8.966667;1.266667;Kékao
9.3;1.4;Kefi
9.033333;1.216667;Kédji Kandjo
9.433333;1.383333;Kédéouri
9.033333;1.133333;Kédia
9.033333;1.133333;Kédéodé
7.783333;1.3;Kébou
6.516667;1.133333;Doulogoé
9.283333;1.183333;Dourokodé
9.283333;1.183333;Doukorodé
7.166667;.75;Dougba
10;1.266667;Doudongué
6.55;.9;Doudokpoé
6.55;.9;Didokoui
9.033333;1.283333;Doubouranda
9.416667;.733333;Douandé
8.983333;1.216667;Douakouya
10.7;.183333;Dote
6.933333;1.366667;Dogodo
6.916667;1.433333;Dogodo
7.383333;1.35;Badji
6.966667;1.466667;Badji
6.483333;.833333;Badjanaké
6.383333;.983333;Badja
7.55;.733333;Badé
9.45;.966667;Badao
10.816667;.283333;Babona
7.6;.7;Babiaillé
7.333333;.683333;Babahoé
8.7;1.033333;Babadé
11.05;.283333;Baamba
11.05;.283333;Baammba
6.9;.816667;Azio Anou
7.266667;1.583333;Azévou
9.166667;1.35;Azaza
9.166667;1.35;Asasa
6.4;.85;Valo
6.4;.85;Azano
7.166667;1.55;Dodohoé
6.383333;1;Dodji
7.133333;.866667;Dodikopé
8.066667;1.4;Doba
7.116667;1.1;Djurvita
9.133333;1.016667;Djuélo
10.883333;.3;Djouaré
6.316667;1.116667;Djosségblé
6.316667;1.116667;Djiossegblé
7.433333;1.3;Djonougoué
6.3;1.7;Djondo
6.783333;1.5;Djombé
6.816667;.85;Djokounékopé
6.633333;1.3;Djokadjé
6.633333;1.3;Dzokadjé
6.633333;1.3;Djokodjin
10.933333;.616667;Djogodjouaré
9.383333;1.166667;Djogma
6.516667;1.05;Djogbedji
7.366667;1.25;Djodji
6.8;.8;Togo-Plantation
6.8;.8;Avétonou
7.466667;1.15;Avété
6.866667;.783333;Avéssido
6.866667;.783333;Avésido
6.166667;1.183333;Avenou
6.866667;.6;Aweno
6.866667;.6;Avéno
6.183333;1.133333;Avého
6.566667;.966667;Avégo
7.083333;1.383333;Forêt d’ Avégan
8.033333;1.25;Avédomé
6.45;.966667;Avédomé
7.033333;1.5;Avédji Sagada
6.983333;1.483333;Avédjémé
7.133333;1.583333;Afidegni
7.133333;1.583333;Avédjé
7.016667;1.133333;Adékoé
7.4;.816667;Adéfagadji
6.733333;1.333333;Yoto Kopé
6.733333;1.333333;Adaté Kopé
8.116667;.633333;Abossoumkofé
7.05;1.133333;Abonakopé
6.7;1.15;Abolokopé
7.55;1.083333;Abokoukopé
6.85;1.166667;Abodjopo
7.383333;1.3;Abodji
9.6;1.25;Tikou
7.75;.866667;Tikamou
6.366667;1.55;Légbanou
6.216667;1.6;Legbanou
10.683333;.6;Lébouang
10.766667;.616667;Latobouanga
10.766667;.616667;Latoboanga
7.583333;1.466667;Kaogüalé
7.583333;1.466667;Kaogalé
9.1;1.333333;Kaodé
9.05;1.083333;Kaodé
6.283333;1.7;Kanyi Kondji
6.283333;1.7;Kagni Kondji
9.957778;1.044722;Kandé
9.957778;1.044722;Kanté
8.983333;1.433333;Labou
9.3;.95;Labo
9.966667;1.216667;Togarhaouidé
7.6;1.133333;Mont To Eketo
6.4;1.7;Toromé Kopé
6.4;1.7;Todomé Kopé
7.55;.716667;Todomé
7.033333;.816667;Mont Todjé
9.25;1.366667;Toboni
7.266667;1.5;Toboïchré
8.866667;1.033333;Kalaré
9.266667;.7;Kalanga
10.933333;.3;Kalagbangbong
7.816667;.916667;Mont Ovasokou
10.583333;.683333;Ouzoubon Ouno
9.816667;.616667;Ouyombo
10.083333;.75;Outo
7.783333;1.066667;Outisibé
9.983333;1.183333;Mont Outélide
9.633333;.433333;Oussalné
9.266667;1.166667;Mont Ousameréï
7.816667;1.633333;Ouroukou
10.05;.9;Ourokité
7.833333;1.066667;Ouorouo
6.633333;1.583333;Ounsouvi
10.3;.583333;Ounsiétika
9.866667;1.033333;Ouno
8.05;1.583333;Atikpaï
6.716667;.983333;Atikolé
10.116667;.933333;Atigbé
7.133333;.833333;Mont Lato
7.116667;1.133333;Lato
9.833333;.616667;Latioubdo
7.133333;.8;Latikopé
9.733333;1.25;Latiboua
9.733333;1.25;Latiboa
7.466667;1.216667;Laté
9.033333;1.416667;Larini
10.65;.066667;Lapano
10.183333;.65;Laouno
7.35;1.133333;Laouloukopé
7.033333;1.166667;Laokopé
9.8;.9;Lao
9.216667;.783333;Kankoundé
10.933333;.05;Kankongo
10.933333;.4;Kankanti
10.816667;.383333;Kankanpiéni
10.166667;.616667;Kankangbé
10.15;.716667;Kankangbé
10.116667;.7;Kankangbé
10.1;.683333;Kankangbé
10.85;.483333;Kankamobiagou
6.866667;.65;Djigbé
7.133333;1.283333;Kzékzétoroui
9.516667;1.316667;Kuéli
9.516667;1.316667;Kpéli
6.766667;1.566667;Ksipé Afidényon
6.766667;1.566667;Ksipé Afidégnon
6.766667;1.566667;Afidényon-Sikpé
6.766667;1.566667;Afidenjonskpé
6.766667;1.566667;Midégodé
6.766667;1.566667;Afidenyukonyi
7.133333;1.333333;Krata
7.133333;1.333333;Chrata
7.133333;1.4;Kramé
7.133333;1.4;Chrame
7.133333;1.4;Achlame
7.15;1.433333;Le Chra
7.15;1.433333;Kra
7.15;1.433333;Achla
7.15;1.433333;Chrâ Rivière
7.15;1.433333;Ala
7.15;1.433333;Echra
7.15;1.433333;Khra
6.8;.583333;Kpoyikofé
6.8;.883333;Kpovénou
10.85;.466667;Kankamobiagou
8.083333;1.433333;Kaniamé
10.933333;.25;Kangbanli
8.966667;1.366667;Kangba
9.7;.883333;Kanga
9.383333;1.366667;Kala
7.7;1.483333;Montagne Djami
9.55;1.05;Forêt Classée de Djamdé
7.333333;1.233333;Djambloukou
10.733333;.233333;Djaléré
6.666667;1.016667;Djakpo Djobédji
6.666667;1.016667;Djakpo
6.6;1.133333;Djakpo
6.716667;.866667;Djikboukopé
6.716667;.866667;Djakbou Kopé
7.083333;1.116667;Djaga
10.683333;.466667;Djaboni
10.683333;.466667;Djabon
6.833333;.7;Atigbé
7.15;.7;Atikpa
7.15;.7;Atigba
7.15;.7;Atiba
6.35;.883333;Atiga Kopé
7.383333;1.25;Atidié
9.9;1.1;Mont Atiaon
9.416667;1.116667;Atiala
8.066667;1.433333;Atiakodio
6.45;.9;Ati
6.45;.9;Atti
7.183333;1.083333;Atgamazété
7.866667;1.083333;Atéoué
7.866667;1.083333;Atéhoue
6.483333;.9;Atenyoufwé
6.483333;.9;Aténioufoué
9.916667;.866667;Atélo
6.5;.816667;Atékwi
6.5;.816667;Atékoui
10.116667;.933333;Atékoué Matanéa
10.95;.55;Tchoumouri
7.633333;.65;Tchougbé
7.583333;.616667;Tchougbé
7.4;1.4;Tchouboupoué
9.316667;1.083333;Tchoubona
9.7;1.166667;Tchoubo
8.366667;.983333;Forêt Classée du Tchorogo
7.5;1.25;Tchonou
7.45;1.166667;Tchoglitcho
9.966667;1.166667;Tchitchidé Taré
9.9;1.133333;Tchitchidé
7.55;.85;On Ha
7.266667;1.133333;Onétékopé
7.416667;.55;Olomari
7.116667;.95;Oloko
7.05;.783333;Ologuimé
7.633333;.75;Olivléourou
7.566667;1.066667;Ohouritcho
7.416667;1.083333;Ohouloka
7.616667;.7;Ohoui
7.816667;.766667;Ohouéké
7.483333;.766667;Ohouabli
10.7;.05;Kpouparo
9.9;.4;Kpouèmbek
9.9;.4;Kpoimbek
9.683333;.35;Kpouèmbek
10.716667;.05;Kpouata
6.333333;.966667;Awato
6.333333;.966667;Kpotorou
6.333333;.966667;Botorou
7.25;.9;Mont Kpoté
6.383333;1.616667;Kpota Oundadji
9.8;1.333333;Kporo
7.183333;.75;Kponvié
10.716667;.083333;Kpong
7.816667;1.033333;Ogato
10.783333;.483333;Ogaro
10.733333;.466667;Ogaro
7.633333;.916667;Oga
7.666667;1.133333;Ofon
8.433333;1.483333;Ofé
8.45;1.233333;Odonko
7.283333;1.3;Odoli
7.633333;1.233333;Odjoubo
7.6;.533333;Odjindjikopé
6.466667;1.566667;Odjekpo
8.3;1.6;Odiouétou
7.466667;.983333;Odessé
7.716667;.95;Odalikpodji
7.433333;1.166667;Obi
7.616667;.716667;Obéka
6.65;.883333;Kpétavi
7.666667;1.416667;Kpétara
6.45;.916667;Kpéssoumé
6.45;.916667;Kpésoumé
6.533333;1.583333;Kpessou
9.633333;.95;Pessidé
9.633333;.95;Kpessidé
9.733333;1.166667;Kpenda
6.433333;1.183333;Kpémé
6.3;1.133333;Pévienoukopé
6.3;1.133333;Kpéli Kopé
6.966667;1.133333;Kpélé
6.85;1.183333;Kpélé
6.6;.733333;Kpé Kopé
10.966667;.25;Kpékédjini
8.216667;.983333;Kabré Lassa
7.066667;1.033333;Kabrékopé
7.05;1.166667;Kadrekopé
7.05;1.166667;Kabrékopé
7.033333;1.116667;Kabrékopé
8.266667;1.366667;Danka
8.75;1.366667;Danhadanha
8.983333;1.35;Dandassa
9.15;1.466667;Isas
9.883333;.566667;Inyor
9.883333;.566667;Inyior
9.916667;.683333;Intioungouta
10.183333;.55;Insiétouloo
9.233333;.5;Insakpene
9.233333;.5;Insakpen
9.483333;.55;Insadou
6.916667;.966667;Inokopé
7.1;1.45;Détohui
7.983333;.966667;Détoé
7.083333;.966667;Détobi
7.133333;1.35;Détiéléka
7.133333;1.35;Détiélé
8.566667;1.033333;Déréboua
6.75;.966667;Dénakapoé
7.616667;1.066667;Démé Péto
7.6;1.066667;Demi-Okpahoué
7.6;1.066667;Démé
10.266667;.633333;Déléga
6.6;1.116667;Nyanétchi
9.966667;1.1;Nyandé
9.966667;1.1;Niandé
6.983333;1.416667;Forêt Classée d’ Asrama
6.916667;1.583333;Asrama
7.233333;.966667;Arrikopé
7.233333;1.016667;Arri
7.283333;.95;Mont Ariponto
7.283333;1.116667;Arengbo
6.85;1.6;Rapides d’ Arandoule
9.466667;1.233333;Aranda
9.266667;.633333;Apoeydoumpo
9.266667;.633333;Apoeidounpo
6.433333;.933333;Apéyémé
6.3;1.433333;Apényigbé
6.85;.733333;Apégamé
6.2;1.1;Apédo
7.166667;1.55;Apapahoé
7.066667;1.083333;Apakpokopé
9.5;.466667;Iboubou
7.533333;.966667;Monts Ibalavi
9.266667;1.3;Hungbeu
7.016667;.683333;Echu?me
7.016667;.683333;Echouiné
7.016667;.683333;Echouime
7.016667;.683333;Huimé
7.483333;1.45;Hualé
8.683333;.65;Tassi
8.683333;.65;Tachi
8.683333;.65;T?sse
8.683333;.65;Taschi
8.683333;1.216667;Tasséman
8.8;1.166667;Tasséa
9.1;1;Mont Taréna
9.766667;.516667;Tapoun
9.05;.483333;Taouléba
9.6;.45;Koutobi
9.616667;1;Koutiourou
9.033333;1.316667;Koutioulou
8.916667;1.483333;Koutiona
6.416667;1.416667;Forêt Classée du Haho-Inférieur
8.033333;1.416667;Haduo
7.4;.833333;Ilédi
8.033333;1.233333;Ila
7.116667;.616667;Ykpa-Anigbé
7.116667;.616667;Ikpa Anigbé
9.866667;.483333;Ikokouéni
7.583333;1.033333;Ihouassi
7.616667;.983333;Ihoua
8.683333;1.55;Igbométji
8.05;1.566667;Igboloudja
7.616667;.966667;Idifiou
7.616667;.966667;Idifou
9.8;.6;Idambado
9.8;.6;Idammbado
8.733333;.6;Kolème
7.083333;1.183333;Kolédjikopé
8.216667;1.566667;Kolagabo
9.833333;.383333;Kolaboun
9.016667;1.55;Kokuolo
7.15;1.283333;Kokpli
7.583333;.55;Kokoukopé
8;1.033333;Tchakala Kossou
7.8;1.3;Tchabikopé
7.766667;1.616667;Tchabé
9.4;.783333;Tayaro
8.5;1.083333;Ta Wédé
7.183333;1.166667;Tatrakondji
6.183333;1.183333;Tativi
7.6;.7;Tasso
10.183333;.45;Tassindi
7.483333;.933333;Ezimé
7.483333;.933333;Isídje
7.483333;.933333;Esimé
6.583333;1.3;Ézé
7.55;1.016667;Expounoumé
7.5;1.016667;Évou Gnamidro
7.383333;.783333;Evi
6.516667;1.616667;Evémé
6.216667;1.55;Evémé
7.283333;.9;Evédakopé
7.166667;1.033333;Étué
10.733333;.35;Batébogou
8.816667;1.133333;Batchang
10.816667;.233333;Batanbouaré
10.95;.05;Bassoutougou
10.95;.05;Basoudougou
9.466667;.933333;Bassoudé
8.783333;1.566667;Bassérétou
7.35;1.066667;Bassé Djigbé
7.35;1.066667;Bassé Adjido
6.583333;.783333;Agbofakopé
7.583333;.866667;Agbodo
7.433333;1.166667;Agbodjrovi
9.933333;1;Anatoa
8.2;.916667;Anamanié
7.183333;1.15;Amouzoukopé
8.866667;1.433333;Amoutou
6.95;.533333;Amoussoukofé
6.95;.533333;Amousoukofé
6.666667;.85;Amousou Kopé
6.666667;.85;Amoussokopé
6.666667;.85;Amouzoukopé
7.35;1.283333;Amoussalé
7.35;1.283333;Amounou
7.583333;.983333;Amoussa
8.85;1.316667;Amoundoulou
9.95;.983333;Tantanierta
9.983333;.966667;Tantaniédé
10.9;.416667;Tantangou
10.516667;.6;Tanpakté
10.616667;.2;Mont Tannétouk
10.2;.866667;Tankpapiéni
9.083333;.283333;Tankpale
9.083333;.283333;Tankpa
9.083333;.283333;Tágba
9.083333;.283333;Tangpa
10.733333;.316667;Tankiarékou
10.833333;.45;Tankiabonbonga
10.65;.016667;Tankbamon
9.483333;.966667;Nintambada
9.483333;.966667;Nintammbada
9.483333;.333333;Niniando
9.566667;.766667;Nikpakparé
9.45;.866667;Nienténé
9.933333;1.4;Niénékoué
10.3;.8;Niempiré
9.533333;.866667;Nièmpénou
10.95;.9;Niéhon
10.2;.55;Niébou
6.383333;1.683333;Koutidji Kopé
9.816667;.766667;Koutian
9.866667;.783333;Koutéo
9.8;.85;Koutéo
7.216667;1.5;Koutchikoué
7.783333;1.133333;Koutchi
7.783333;1.15;Koutchi
9.283333;.883333;Koutanbado
9.916667;1.133333;Houdé
9.65;1.2;Houdé
7;1.616667;Hométové
6.883333;.6;Hadédé
9.566667;.9;Haba
9.883333;1.25;Dago
7.8;.766667;Dagnivi
7.816667;.766667;Dagni
8.15;1.533333;Dagbala
6.683333;.883333;Dafonou
6.683333;.883333;Dafounoukopé
6.65;.983333;Dafolényamé
7.25;.716667;Dafo
8.083333;1.55;Dadja
6.65;1.016667;Avérékpé
6.65;1.016667;Dadekpé
9.566667;.733333;Dabouté
7.316667;1.316667;Amoukopé
7.45;1;Amouliou
7.45;1;Amouhou
7.35;1.233333;Amou Akpékpé
7.183333;1.433333;Amu
7.183333;1.433333;Amou
7.183333;1.433333;L’Amou
7.566667;1.1;Amou
8.25;1.5;Amodoukouté
7.466667;.9;Mont Amlamé
7.5;1.05;Circonscription d’ Amlamé
7.5;1.05;Préfecture d’ Amou
6.633333;1.516667;Amétonou
6.483333;1.616667;Amétogan Kopé
7.233333;.833333;Améto
7.9;.633333;Amézodjikopé
7.9;.633333;Amesodjikopé
6.35;1.666667;Aménoudji Kondji
6.35;1.666667;Aménoudji
7.45;1.7;Amélooui
7.266667;1;Amékoukou
6.466667;1.566667;Aményran
6.466667;1.566667;Amégnran
6.466667;1.566667;Amégnrankopé
6.983333;1.333333;Amégadé
6.566667;.816667;Tagba
6.683333;1.25;Tafouroumé
6.683333;1.25;Tafouroumé Kéwédji
10.933333;.5;Tafigbangbang
7.166667;1.333333;Tafia
9.233333;1.083333;Tafdeman
9.4;1.05;Tadoum
10.15;.433333;Tadéri
6.666667;1.5;Circonscription de Tabligbo
6.666667;1.5;Préfecture de Yoto
6.666667;1.5;Subdivision de Tabligbo
9.483333;.6;Tabara
10.083333;.533333;Tababou
10.083333;.533333;Tababi
9.483333;1.2;Sumbo
9.216667;1.066667;Sudobonaon
6.7;1.183333;Sovou
10.983333;.216667;Natonlé
10.8;.516667;Natongpargou
10.766667;.6;Natongo
10.766667;.6;Natongpargou
10.15;.95;Mont Natobome
10.3;.55;Tchawouikan
10.3;.55;Natiri
11.05;.283333;Natigou
10.966667;.283333;Natigou
10.183333;.933333;Natiboni
6.933333;.616667;Koussountou
6.933333;.616667;Kousountou
9.833333;.483333;Koussatiéou
7.083333;.8;Guégueu
8.233333;1.616667;Monts Guéguéré
6.716667;.916667;Guédji
6.716667;.916667;Gédji
8.133333;.65;Guédentou
7.133333;1.333333;Goyokou
7.15;.733333;Govié
7.15;.733333;Gowié
10.75;.3;Morbagou
9.916667;1.316667;Forêt Classée du Mont Siriabé
9.533333;1.1;Forêt Classée du Mont Kindjia
8.233333;.933333;Forêt Classée du Mont Balam
7.1;1.533333;Monota
7.733333;1.3;Monooaré
10.15;.716667;Mono
8.45;1.233333;Mono
10.75;.1;Monél
8.05;1.416667;Mondlabélé
7.45;1.066667;Afilahou
7.383333;1.2;Afikopé
6.3;1.583333;Afidégnigban
6.3;1.583333;Afidényigban
9.2;1.083333;Kokouba
9.683333;1.283333;Kokora
6.75;.683333;Kokopé
9.533333;1.233333;Kokolou
8.2;1.55;Kokolo
8.533333;.7;Koko
8.666667;1.283333;Kokbété
9.433333;.916667;Kojenadé
10.7;.5;Koiniétaga
10.816667;.533333;Koinétédiouaga
6.85;.75;Etoé
9.85;.566667;Etiotia
9.85;.566667;Etiola
7.8;.616667;Mont Étébéléa
6.166667;1.233333;Etamé
8.9;1.333333;Bimbiri
8.9;1.333333;Bembiri
8.9;1.333333;Binmbiri
7.583333;1.6;Pakpassa
7.583333;1.6;Béloukoué
10.45;.583333;Bélondi
10.45;.583333;Boulasso
6.833333;1.016667;Agbodjekpo
7.183333;.633333;Mont Agblénouto
6.55;.966667;Agblédo
6.55;.966667;Ablédo
6.883333;.666667;Agbéssia
10.95;.05;Wania
10.85;.05;Wangbane
9.75;.75;Wangbalé
10.416667;.283333;Wandégué
9.933333;1.316667;Wama
10.95;.583333;Walougou
9.166667;.65;Walélé
10.2;.666667;Wakoukankélo
9.466667;.933333;Wakadé
9.416667;.933333;Wakadé
9.65;.533333;Wadiado
9.766667;.533333;Wabounian
10.9;.833333;Wabaga
6.7;1.05;Voutou
6.7;1.05;Woutou
6.45;.933333;Vouto
6.45;.933333;Voukopé
6.716667;.85;Woutegblé
6.716667;.85;Voutégblé
10.833333;0;Gossiéti
10.833333;0;Gosiéti
7.616667;.7;Gonobé
10.133333;.733333;Gonnété
10.116667;.75;Gonnété
10.116667;.733333;Gonnété
10.183333;.616667;Goné
10.05;.85;Gonbdé
10.283333;.683333;Gonari
6.383333;1.25;Golodomé
7.916667;1.183333;Golgossou
7.916667;1.183333;Koundjanlonkopé
9.716667;.566667;Boutiatialé
9.95;.716667;Boutanièmpa
